Radius,BStrength,ApexHeight,OrientationCme,iHelicity,restartdir,realization
0.35625,33.90263157894737,0.40623632812500005,319.125,-1.0,30.0,[5.0]
0.51875,12.569277108433733,0.550685546875,340.27500000000003,-1.0,26.0,[5.0]
0.67125,27.36173184357542,0.716349609375,323.175,1.0,23.0,[5.0]
0.71875,8.766521739130434,0.8613769531250001,382.57500000000005,1.0,30.0,[5.0]
0.61375,12.41089613034623,0.608955078125,349.27500000000003,1.0,26.0,[4.0]
0.44375,19.472535211267605,0.534302734375,375.375,-1.0,30.0,[5.0]
0.76125,8.949507389162562,0.898037109375,321.82500000000005,-1.0,26.0,[4.0]
0.37374999999999997,21.358695652173914,0.40306601562499994,366.375,1.0,26.0,[4.0]
0.54125,14.883949191685911,0.524843359375,310.125,-1.0,30.0,[4.0]
0.69625,16.611759425493716,0.8396339843750001,297.975,-1.0,26.0,[4.0]
0.71625,11.45157068062827,0.8046621093750002,339.82500000000005,1.0,26.0,[5.0]
0.42874999999999996,18.448250728862973,0.39485195312499993,303.82500000000005,-1.0,26.0,[4.0]
0.52125,33.69244604316547,0.46635585937499996,320.925,-1.0,30.0,[4.0]
0.59875,14.065240083507307,0.562637890625,322.27500000000003,1.0,26.0,[4.0]
0.60375,8.982919254658386,0.6250699218750001,367.725,-1.0,30.0,[4.0]
0.46375,19.105795148247978,0.5453410156249999,305.175,1.0,26.0,[5.0]
0.5237499999999999,17.75477326968974,0.584472265625,378.52500000000003,1.0,26.0,[5.0]
0.72875,13.663379073756431,0.6724996093750001,376.725,1.0,30.0,[5.0]
0.46625,34.84383378016086,0.47484648437500004,367.27500000000003,1.0,26.0,[4.0]
0.36875,15.500847457627119,0.459900390625,380.32500000000005,-1.0,30.0,[4.0]
0.55375,24.848194130925513,0.660519921875,308.77500000000003,1.0,26.0,[5.0]
0.53875,23.50406032482599,0.6325261718749999,373.125,-1.0,26.0,[4.0]
0.49624999999999997,18.443954659949625,0.615194921875,353.77500000000003,-1.0,30.0,[5.0]
0.53375,18.107142857142858,0.506562109375,295.27500000000003,-1.0,26.0,[4.0]
0.70625,21.6570796460177,0.6411425781250001,307.425,1.0,26.0,[5.0]
0.5037499999999999,36.0241935483871,0.46203320312499996,310.57500000000005,-1.0,23.0,[5.0]
0.48124999999999996,17.3474025974026,0.502755859375,319.57500000000005,-1.0,23.0,[5.0]
0.74875,12.614774624373956,0.6572621093750001,371.32500000000005,-1.0,26.0,[5.0]
0.39625,12.764195583596216,0.41098554687499994,363.225,1.0,23.0,[5.0]
0.67875,14.346685082872929,0.842710546875,314.175,1.0,26.0,[4.0]
0.64125,20.203216374269005,0.730023046875,333.07500000000005,1.0,26.0,[5.0]
0.45125,21.255540166204987,0.47056914062499994,346.125,1.0,26.0,[5.0]
0.45625,28.876027397260277,0.511712890625,311.925,1.0,23.0,[5.0]
0.39125,19.281948881789134,0.46815507812499996,316.875,-1.0,26.0,[4.0]
0.75125,16.758319467554077,0.9031433593749999,347.02500000000003,1.0,30.0,[5.0]
0.43625,23.66260744985673,0.42875195312500003,324.07500000000005,-1.0,26.0,[4.0]
0.79375,12.728740157480313,0.881310546875,308.32500000000005,-1.0,26.0,[5.0]
0.35375,49.025618374558306,0.328434765625,325.425,-1.0,26.0,[5.0]
0.73375,8.786626916524702,0.7073808593750001,362.77500000000003,-1.0,23.0,[5.0]
0.32875,30.510456273764262,0.315702734375,365.02500000000003,-1.0,30.0,[5.0]
0.33125,34.253773584905666,0.386423828125,351.07500000000005,1.0,26.0,[4.0]
0.40125,26.455607476635517,0.35146992187500004,360.975,1.0,30.0,[5.0]
0.68375,10.070840950639854,0.716869140625,335.32500000000005,-1.0,30.0,[4.0]
0.65375,18.362810707456976,0.600837109375,342.07500000000005,1.0,26.0,[5.0]
0.7887500000000001,13.551109350237716,0.9704089843750002,334.875,1.0,30.0,[5.0]
0.70375,15.291740674955594,0.665263671875,364.125,1.0,26.0,[5.0]
0.31625,43.277667984189726,0.32623164062499993,352.875,-1.0,26.0,[4.0]
0.73875,14.765228426395938,0.7994660156250001,384.375,1.0,26.0,[5.0]
0.58375,20.1889721627409,0.7116277343749999,352.425,-1.0,26.0,[4.0]
0.75875,11.870263591433277,0.7698941406250001,344.77500000000003,-1.0,23.0,[5.0]
0.65875,20.221537001897534,0.758591796875,311.02500000000003,-1.0,30.0,[5.0]
0.32625,34.33045977011494,0.329206640625,299.32500000000005,-1.0,23.0,[5.0]
0.41375,27.77719033232628,0.465598046875,383.475,-1.0,30.0,[4.0]
0.71375,12.516199649737302,0.643936328125,359.175,-1.0,30.0,[5.0]
0.60875,16.23665297741273,0.724983203125,341.625,-1.0,30.0,[4.0]
0.65625,13.278571428571428,0.674501953125,353.32500000000005,1.0,30.0,[5.0]
0.51125,32.49205378973105,0.531220703125,350.625,-1.0,30.0,[4.0]
0.62375,8.343186372745489,0.649284765625,311.475,1.0,26.0,[4.0]
0.76625,24.732871125611744,0.761700390625,365.475,-1.0,26.0,[4.0]
0.59375,18.74052631578947,0.6503417968749999,370.875,1.0,30.0,[4.0]
0.7987500000000001,14.6631455399061,0.8389371093750001,324.52500000000003,1.0,26.0,[4.0]
0.47125,19.267241379310345,0.426923046875,313.725,1.0,30.0,[5.0]
0.6287499999999999,10.719184890656065,0.7028246093749998,342.52500000000003,1.0,23.0,[5.0]
0.36624999999999996,33.975255972696246,0.33523320312499993,362.32500000000005,-1.0,26.0,[5.0]
0.7112499999999999,17.083919156414762,0.8217160156249999,379.425,-1.0,26.0,[4.0]
0.37625,32.48920265780731,0.382481640625,356.475,1.0,30.0,[4.0]
0.47875,25.686031331592687,0.5073253906249999,294.82500000000005,-1.0,30.0,[5.0]
0.66875,17.076168224299067,0.625908203125,317.77500000000003,-1.0,30.0,[5.0]
0.5562499999999999,10.801685393258428,0.5633769531249998,360.07500000000005,1.0,26.0,[4.0]
0.55125,15.54251700680272,0.6327316406250001,349.725,-1.0,26.0,[4.0]
0.49375,21.35126582278481,0.5056308593750001,306.975,1.0,30.0,[5.0]
0.36124999999999996,44.16176470588236,0.338784765625,369.975,1.0,30.0,[4.0]
0.30374999999999996,48.9104938271605,0.30422460937499995,375.82500000000005,1.0,30.0,[4.0]
0.33375,26.32865168539326,0.369941015625,337.125,-1.0,30.0,[5.0]
0.48624999999999996,26.49293059125964,0.46330507812499994,377.625,-1.0,30.0,[5.0]
0.65125,10.797984644913626,0.709658984375,358.725,-1.0,26.0,[4.0]
0.7362500000000001,11.537775891341257,0.8961542968750001,312.82500000000005,-1.0,30.0,[5.0]
0.79625,16.45408163265306,0.737775390625,380.77500000000003,-1.0,26.0,[5.0]
0.32375,40.242277992278,0.399527734375,357.82500000000005,1.0,30.0,[4.0]
0.6912499999999999,25.30063291139241,0.6819613281249999,378.975,-1.0,30.0,[5.0]
0.35875,15.525261324041812,0.433975390625,341.175,1.0,26.0,[5.0]
0.39375,37.54523809523809,0.35006835937499997,298.875,-1.0,26.0,[5.0]
0.46875,29.51,0.421142578125,363.675,-1.0,30.0,[5.0]
0.49875,21.723684210526315,0.578082421875,296.175,1.0,23.0,[5.0]
0.43875,32.69444444444444,0.40077070312499996,371.77500000000003,1.0,23.0,[5.0]
0.48875,36.980179028132994,0.533501171875,343.875,1.0,30.0,[4.0]
0.44875,43.209610027855156,0.547895703125,323.625,1.0,30.0,[4.0]
0.33875,37.81273062730627,0.30498085937499997,314.625,1.0,26.0,[5.0]
0.40625,34.410000000000004,0.493720703125,334.425,1.0,26.0,[5.0]
0.63375,21.94230769230769,0.6822714843750001,315.975,-1.0,26.0,[5.0]
0.6737500000000001,21.616419294990717,0.760705859375,345.675,-1.0,26.0,[5.0]
0.69375,23.206756756756757,0.749466796875,304.725,-1.0,30.0,[5.0]
0.37875,37.48762376237623,0.47095195312499993,297.52500000000003,1.0,30.0,[4.0]
0.7537499999999999,18.93407960199005,0.770473828125,364.57500000000005,1.0,30.0,[5.0]
0.41874999999999996,37.050000000000004,0.442958984375,374.925,-1.0,26.0,[4.0]
0.59125,10.780655391120508,0.574436328125,298.425,1.0,26.0,[4.0]
0.33625,55.056691449814124,0.332992578125,351.52500000000003,1.0,30.0,[4.0]
0.7637499999999999,12.271276595744682,0.8050402343749998,305.625,1.0,30.0,[5.0]
0.6387499999999999,25.31947162426615,0.7738855468749999,383.925,-1.0,26.0,[4.0]
0.45375,33.8698347107438,0.433189453125,344.32500000000005,-1.0,23.0,[5.0]
0.34375,42.58090909090909,0.35975585937500004,309.225,-1.0,30.0,[5.0]
0.56375,26.612527716186257,0.6269957031250001,320.02500000000003,-1.0,26.0,[5.0]
0.5862499999999999,28.58475479744137,0.5530902343749999,296.625,-1.0,30.0,[4.0]
0.48375,27.839147286821706,0.556161328125,360.52500000000003,1.0,26.0,[4.0]
0.38625,39.03155339805826,0.449136328125,366.82500000000005,-1.0,30.0,[4.0]
0.57375,21.815359477124186,0.629511328125,339.375,-1.0,23.0,[5.0]
0.63625,26.45333988212181,0.751769140625,357.375,1.0,30.0,[4.0]
0.67625,23.374768946395562,0.6633589843750001,372.225,-1.0,23.0,[5.0]
0.7437499999999999,25.67773109243698,0.7044707031249999,343.425,-1.0,30.0,[4.0]
0.55875,27.63590604026846,0.6884847656249999,327.225,-1.0,30.0,[5.0]
0.46125,15.880081300813007,0.513861328125,361.875,-1.0,30.0,[5.0]
0.77625,19.609903381642514,0.9230097656249999,350.175,1.0,23.0,[5.0]
0.54625,26.394164759725403,0.602411328125,359.625,-1.0,30.0,[5.0]
0.78125,15.178799999999999,0.712158203125,302.02500000000003,-1.0,30.0,[5.0]
0.31875,44.08529411764706,0.30311132812499997,322.725,1.0,30.0,[4.0]
0.34875,20.793010752688172,0.35583398437499997,332.175,-1.0,26.0,[5.0]
0.6012500000000001,27.385135135135133,0.6980136718750001,317.32500000000005,-1.0,23.0,[5.0]
0.30624999999999997,51.376530612244906,0.32797460937499995,295.725,1.0,26.0,[5.0]
0.57875,24.40658747300216,0.559036328125,356.925,1.0,26.0,[4.0]
0.34125,20.392857142857142,0.404487890625,368.175,1.0,30.0,[4.0]
0.41125,29.012917933130698,0.401868359375,338.475,1.0,23.0,[5.0]
0.7262500000000001,18.644148020654043,0.889429296875,369.52500000000003,-1.0,30.0,[5.0]
0.44625,35.91386554621849,0.5356394531249999,336.675,1.0,23.0,[5.0]
0.37124999999999997,51.244949494949495,0.45048867187499997,345.225,-1.0,30.0,[4.0]
0.72125,22.930242634315427,0.729138671875,324.975,1.0,30.0,[5.0]
0.78625,10.52503974562798,0.843498828125,356.02500000000003,-1.0,30.0,[5.0]
0.52625,32.67755344418052,0.6553457031250001,365.925,1.0,30.0,[4.0]
0.42625,24.5608504398827,0.45568789062500004,358.27500000000003,1.0,23.0,[5.0]
0.44125,35.32648725212465,0.4990261718749999,354.225,1.0,30.0,[4.0]
0.76875,21.9890243902439,0.748330078125,309.675,1.0,23.0,[5.0]
0.50625,21.835185185185185,0.445341796875,338.925,-1.0,26.0,[5.0]
0.38125,44.72213114754099,0.40257617187499994,382.125,1.0,30.0,[4.0]
0.79125,21.45616113744076,0.906723046875,374.475,1.0,26.0,[5.0]
0.38875,42.16639871382637,0.38789960937499995,354.675,-1.0,23.0,[5.0]
0.40875,43.68119266055046,0.371834765625,348.375,1.0,26.0,[5.0]
0.6487499999999999,12.079479768786127,0.7957324218749999,333.975,1.0,23.0,[5.0]
0.70875,24.366402116402114,0.7802894531250001,300.225,-1.0,23.0,[5.0]
0.69875,23.3546511627907,0.669708203125,333.52500000000003,-1.0,26.0,[5.0]
0.72375,12.74740932642487,0.747950390625,328.57500000000005,-1.0,26.0,[5.0]
0.5662499999999999,31.144039735099344,0.6998496093749998,306.52500000000003,1.0,23.0,[5.0]
0.53625,33.02272727272727,0.530049609375,336.225,-1.0,23.0,[5.0]
0.77875,22.833467094703046,0.8602753906250001,329.475,-1.0,30.0,[4.0]
0.58125,10.588709677419354,0.512408203125,348.82500000000005,1.0,30.0,[4.0]
0.75625,23.029338842975207,0.9247519531249999,328.125,1.0,26.0,[4.0]
0.45875,39.23910081743869,0.5368808593750001,315.52500000000003,-1.0,30.0,[4.0]
0.6812499999999999,7.8536697247706435,0.641439453125,351.975,1.0,23.0,[5.0]
0.47624999999999995,40.86811023622048,0.425201953125,379.875,1.0,26.0,[4.0]
0.6112500000000001,29.808282208588952,0.5697996093750001,361.425,-1.0,30.0,[4.0]
0.54875,10.016514806378131,0.6391222656249999,320.475,1.0,30.0,[5.0]
0.6637500000000001,27.78107344632768,0.7531488281250002,376.27500000000003,1.0,30.0,[5.0]
0.34625,28.33483754512636,0.308487109375,329.02500000000003,1.0,30.0,[5.0]
0.62625,9.360778443113775,0.6131378906249999,338.02500000000003,-1.0,30.0,[4.0]
0.60625,30.898453608247426,0.732236328125,299.77500000000003,1.0,30.0,[4.0]
0.39875,46.79388714733542,0.428531640625,329.925,-1.0,26.0,[5.0]
0.74625,24.905778894472363,0.8607527343749999,303.375,1.0,26.0,[4.0]
0.38375,12.798859934853422,0.36708085937499996,312.375,-1.0,26.0,[4.0]
0.5137499999999999,37.31569343065694,0.6137707031249999,355.125,1.0,26.0,[5.0]
0.51625,21.83716707021792,0.482209765625,347.475,1.0,23.0,[5.0]
0.31124999999999997,47.26204819277109,0.369512109375,381.675,-1.0,26.0,[4.0]
0.49124999999999996,29.49809160305344,0.489254296875,313.27500000000003,1.0,26.0,[5.0]
0.62125,16.498490945674046,0.551165234375,355.57500000000005,1.0,23.0,[5.0]
0.54375,35.52586206896552,0.557853515625,304.27500000000003,-1.0,26.0,[5.0]
0.43374999999999997,43.35518731988473,0.446626953125,316.425,1.0,23.0,[5.0]
0.64625,23.102030947775628,0.570921484375,331.725,-1.0,30.0,[5.0]
0.59625,30.680817610062896,0.7022707031249998,337.57500000000005,-1.0,26.0,[4.0]
0.6625,7.910377358490567,0.6976953125,355.35,1.0,23.0,[5.0]
0.5375,11.11046511627907,0.6063671875,301.35,-1.0,23.0,[5.0]
0.3625,18.49137931034483,0.32738281249999995,341.85,1.0,23.0,[5.0]
0.4625,16.074324324324323,0.5564453125000001,368.85,-1.0,23.0,[5.0]
0.7375,11.072033898305083,0.7075390625,296.85,-1.0,23.0,[5.0]
0.4875,18.250000000000004,0.4951171875,319.35,-1.0,23.0,[5.0]
0.5874999999999999,16.388297872340427,0.5416015624999999,377.85,-1.0,23.0,[5.0]
0.7875,13.154761904761905,0.9179296874999999,346.35,-1.0,23.0,[5.0]
0.4125,26.88636363636364,0.44988281249999995,332.85,-1.0,23.0,[5.0]
0.6375,18.544117647058822,0.7789453125,310.35,-1.0,23.0,[5.0]
0.3125,40.17,0.3056640625,359.85,1.0,23.0,[5.0]
0.6875,19.32272727272727,0.6080078125,328.35,-1.0,23.0,[5.0]
0.4375,32.035714285714285,0.41152343750000003,305.85,-1.0,23.0,[5.0]
0.7124999999999999,20.697368421052634,0.7904296874999999,373.35,1.0,23.0,[5.0]
0.5125,30.201219512195124,0.6358203125,350.85,1.0,23.0,[5.0]
0.33749999999999997,48.027777777777786,0.39972656249999994,323.85,1.0,23.0,[5.0]
0.6125,27.658163265306115,0.6105859375,337.35,1.0,23.0,[5.0]
0.38749999999999996,45.60483870967742,0.4008203125,382.35,1.0,23.0,[5.0]
0.7625,24.135245901639347,0.8173046874999998,314.85,1.0,23.0,[5.0]
0.5625,34.016666666666666,0.6451171875,364.35,1.0,23.0,[5.0]
0.6625,7.910377358490567,0.6976953125,355.35,1.0,26.0,[5.0]
0.5375,11.11046511627907,0.6063671875,301.35,-1.0,26.0,[5.0]
0.3625,18.49137931034483,0.32738281249999995,341.85,1.0,26.0,[5.0]
0.4625,16.074324324324323,0.5564453125000001,368.85,-1.0,26.0,[5.0]
0.7375,11.072033898305083,0.7075390625,296.85,-1.0,26.0,[5.0]
0.4875,18.250000000000004,0.4951171875,319.35,-1.0,26.0,[5.0]
0.5874999999999999,16.388297872340427,0.5416015624999999,377.85,-1.0,26.0,[5.0]
0.7875,13.154761904761905,0.9179296874999999,346.35,-1.0,26.0,[5.0]
0.4125,26.88636363636364,0.44988281249999995,332.85,-1.0,26.0,[5.0]
0.6375,18.544117647058822,0.7789453125,310.35,-1.0,26.0,[5.0]
0.3125,40.17,0.3056640625,359.85,1.0,26.0,[5.0]
0.6875,19.32272727272727,0.6080078125,328.35,-1.0,26.0,[5.0]
0.4375,32.035714285714285,0.41152343750000003,305.85,-1.0,26.0,[5.0]
0.7124999999999999,20.697368421052634,0.7904296874999999,373.35,1.0,26.0,[5.0]
0.5125,30.201219512195124,0.6358203125,350.85,1.0,26.0,[5.0]
0.33749999999999997,48.027777777777786,0.39972656249999994,323.85,1.0,26.0,[5.0]
0.6125,27.658163265306115,0.6105859375,337.35,1.0,26.0,[5.0]
0.38749999999999996,45.60483870967742,0.4008203125,382.35,1.0,26.0,[5.0]
0.7625,24.135245901639347,0.8173046874999998,314.85,1.0,26.0,[5.0]
0.5625,34.016666666666666,0.6451171875,364.35,1.0,26.0,[5.0]
0.6625,7.910377358490567,0.6976953125,355.35,1.0,30.0,[4.0]
0.5375,11.11046511627907,0.6063671875,301.35,-1.0,30.0,[4.0]
0.3625,18.49137931034483,0.32738281249999995,341.85,1.0,30.0,[4.0]
0.4625,16.074324324324323,0.5564453125000001,368.85,-1.0,30.0,[4.0]
0.7375,11.072033898305083,0.7075390625,296.85,-1.0,30.0,[4.0]
0.4875,18.250000000000004,0.4951171875,319.35,-1.0,30.0,[4.0]
0.5874999999999999,16.388297872340427,0.5416015624999999,377.85,-1.0,30.0,[4.0]
0.7875,13.154761904761905,0.9179296874999999,346.35,-1.0,30.0,[4.0]
0.4125,26.88636363636364,0.44988281249999995,332.85,-1.0,30.0,[4.0]
0.6375,18.544117647058822,0.7789453125,310.35,-1.0,30.0,[4.0]
0.3125,40.17,0.3056640625,359.85,1.0,30.0,[4.0]
0.6875,19.32272727272727,0.6080078125,328.35,-1.0,30.0,[4.0]
0.4375,32.035714285714285,0.41152343750000003,305.85,-1.0,30.0,[4.0]
0.7124999999999999,20.697368421052634,0.7904296874999999,373.35,1.0,30.0,[4.0]
0.5125,30.201219512195124,0.6358203125,350.85,1.0,30.0,[4.0]
0.33749999999999997,48.027777777777786,0.39972656249999994,323.85,1.0,30.0,[4.0]
0.6125,27.658163265306115,0.6105859375,337.35,1.0,30.0,[4.0]
0.38749999999999996,45.60483870967742,0.4008203125,382.35,1.0,30.0,[4.0]
0.7625,24.135245901639347,0.8173046874999998,314.85,1.0,30.0,[4.0]
0.5625,34.016666666666666,0.6451171875,364.35,1.0,30.0,[4.0]
0.6625,7.910377358490567,0.6976953125,355.35,1.0,30.0,[5.0]
0.5375,11.11046511627907,0.6063671875,301.35,-1.0,30.0,[5.0]
0.3625,18.49137931034483,0.32738281249999995,341.85,1.0,30.0,[5.0]
0.4625,16.074324324324323,0.5564453125000001,368.85,-1.0,30.0,[5.0]
0.7375,11.072033898305083,0.7075390625,296.85,-1.0,30.0,[5.0]
0.4875,18.250000000000004,0.4951171875,319.35,-1.0,30.0,[5.0]
0.5874999999999999,16.388297872340427,0.5416015624999999,377.85,-1.0,30.0,[5.0]
0.7875,13.154761904761905,0.9179296874999999,346.35,-1.0,30.0,[5.0]
0.4125,26.88636363636364,0.44988281249999995,332.85,-1.0,30.0,[5.0]
0.6375,18.544117647058822,0.7789453125,310.35,-1.0,30.0,[5.0]
0.3125,40.17,0.3056640625,359.85,1.0,30.0,[5.0]
0.6875,19.32272727272727,0.6080078125,328.35,-1.0,30.0,[5.0]
0.4375,32.035714285714285,0.41152343750000003,305.85,-1.0,30.0,[5.0]
0.7124999999999999,20.697368421052634,0.7904296874999999,373.35,1.0,30.0,[5.0]
0.5125,30.201219512195124,0.6358203125,350.85,1.0,30.0,[5.0]
0.33749999999999997,48.027777777777786,0.39972656249999994,323.85,1.0,30.0,[5.0]
0.6125,27.658163265306115,0.6105859375,337.35,1.0,30.0,[5.0]
0.38749999999999996,45.60483870967742,0.4008203125,382.35,1.0,30.0,[5.0]
0.7625,24.135245901639347,0.8173046874999998,314.85,1.0,30.0,[5.0]
0.5625,34.016666666666666,0.6451171875,364.35,1.0,30.0,[5.0]
0.6625,7.910377358490567,0.6976953125,355.35,1.0,26.0,[4.0]
0.5375,11.11046511627907,0.6063671875,301.35,-1.0,26.0,[4.0]
0.3625,18.49137931034483,0.32738281249999995,341.85,1.0,26.0,[4.0]
0.4625,16.074324324324323,0.5564453125000001,368.85,-1.0,26.0,[4.0]
0.7375,11.072033898305083,0.7075390625,296.85,-1.0,26.0,[4.0]
0.4875,18.250000000000004,0.4951171875,319.35,-1.0,26.0,[4.0]
0.5874999999999999,16.388297872340427,0.5416015624999999,377.85,-1.0,26.0,[4.0]
0.7875,13.154761904761905,0.9179296874999999,346.35,-1.0,26.0,[4.0]
0.4125,26.88636363636364,0.44988281249999995,332.85,-1.0,26.0,[4.0]
0.6375,18.544117647058822,0.7789453125,310.35,-1.0,26.0,[4.0]
0.3125,40.17,0.3056640625,359.85,1.0,26.0,[4.0]
0.6875,19.32272727272727,0.6080078125,328.35,-1.0,26.0,[4.0]
0.4375,32.035714285714285,0.41152343750000003,305.85,-1.0,26.0,[4.0]
0.7124999999999999,20.697368421052634,0.7904296874999999,373.35,1.0,26.0,[4.0]
0.5125,30.201219512195124,0.6358203125,350.85,1.0,26.0,[4.0]
0.33749999999999997,48.027777777777786,0.39972656249999994,323.85,1.0,26.0,[4.0]
0.6125,27.658163265306115,0.6105859375,337.35,1.0,26.0,[4.0]
0.38749999999999996,45.60483870967742,0.4008203125,382.35,1.0,26.0,[4.0]
0.7625,24.135245901639347,0.8173046874999998,314.85,1.0,26.0,[4.0]
0.5625,34.016666666666666,0.6451171875,364.35,1.0,26.0,[4.0]
