RelativeStrength,CmeRadius,DeltaOrientation,ApexCoeff,Helicity,bgRunIdx,realization
0.95375,0.34125,-42.975,1.2359375,-1.0,7.0,1.0
0.7887500000000001,0.36375,-25.875,1.0315625,-1.0,7.0,9.0
1.36625,0.74625,20.025000000000006,1.0203125,1.0,7.0,1.0
1.44875,0.5037499999999999,36.675,1.2396875,1.0,7.0,9.0
1.37375,0.56875,-18.225,1.1290624999999999,1.0,7.0,9.0
1.86875,0.6737500000000001,-7.425000000000004,1.1496875,1.0,7.0,9.0
1.15625,0.31625,-30.375,0.9809375,1.0,7.0,1.0
1.74875,0.69375,28.575000000000003,0.8796875,1.0,7.0,1.0
1.05125,0.6812499999999999,38.025000000000006,0.9509375,1.0,7.0,1.0
1.08875,0.32875,40.724999999999994,1.0915625,1.0,7.0,1.0
1.08125,0.46875,10.125000000000007,1.2490625,-1.0,7.0,9.0
1.29125,0.54125,-2.4750000000000014,0.9565625,-1.0,7.0,9.0
1.00625,0.50125,22.724999999999994,1.0409375,-1.0,7.0,9.0
1.31375,0.43374999999999997,0.22499999999999432,1.1665625,1.0,7.0,9.0
0.84125,0.58125,6.524999999999999,0.9790625,-1.0,7.0,9.0
0.98375,0.7887500000000001,-12.375,0.9640625,1.0,7.0,1.0
1.47125,0.7012499999999999,6.075000000000003,1.2246875,-1.0,7.0,1.0
1.23125,0.37124999999999997,12.374999999999993,0.9996875000000001,1.0,7.0,1.0
1.65875,0.79375,3.375,1.1159375,1.0,7.0,1.0
1.2687499999999998,0.76875,43.425,1.0690625,-1.0,7.0,9.0
1.56875,0.46375,-8.774999999999999,0.8928125,-1.0,7.0,9.0
1.17875,0.55875,26.775000000000006,0.9153125,1.0,7.0,9.0
1.52375,0.6287499999999999,-26.775,0.9903125,-1.0,7.0,1.0
1.40375,0.35125,44.775000000000006,0.9415625,-1.0,7.0,1.0
0.59375,0.39125,25.424999999999997,1.2284375,1.0,7.0,9.0
1.92875,0.6487499999999999,23.625,0.9359375,-1.0,7.0,1.0
1.68875,0.35625,27.674999999999997,1.1590625,1.0,7.0,9.0
1.71875,0.55375,-10.125,1.1834375000000001,-1.0,7.0,9.0
1.82375,0.40375,-3.375,1.0278125,1.0,7.0,1.0
1.9812500000000002,0.60875,-36.225,1.0803125,1.0,7.0,1.0
0.51125,0.53625,24.52499999999999,0.9715625,1.0,8.0,6.0
0.7737499999999999,0.59125,25.875,0.8965625,-1.0,8.0,6.0
0.92375,0.67125,2.4749999999999943,1.1553125,-1.0,8.0,6.0
0.62375,0.7537499999999999,33.525000000000006,1.2265625,-1.0,8.0,6.0
1.14875,0.71625,-24.075,1.2190625,-1.0,8.0,4.0
0.74375,0.53375,-41.175,1.0353125,-1.0,8.0,4.0
0.79625,0.43875,29.924999999999997,1.2115624999999999,1.0,8.0,4.0
1.72625,0.30874999999999997,-30.825,1.1534375,-1.0,8.0,4.0
1.85375,0.61375,31.72500000000001,0.9453125,-1.0,8.0,6.0
1.25375,0.7987500000000001,-11.024999999999999,0.8984375,-1.0,8.0,4.0
0.9762500000000001,0.49875,42.075,0.9209375,1.0,8.0,4.0
0.91625,0.45125,-28.125,0.8815625,1.0,8.0,6.0
1.0587499999999999,0.47875,-0.6749999999999972,0.9659375,-1.0,8.0,4.0
0.6387499999999999,0.31375,18.225,1.0146875,1.0,8.0,6.0
1.28375,0.52625,-12.825000000000003,1.0971875,1.0,8.0,4.0
0.81125,0.78125,14.174999999999997,1.0896875,1.0,8.0,6.0
0.58625,0.39875,-23.175,0.9171875,-1.0,8.0,4.0
1.21625,0.54875,33.974999999999994,1.0259375,-1.0,8.0,4.0
1.20875,0.38375,-2.924999999999997,1.1459375,1.0,8.0,4.0
0.69125,0.66125,-29.924999999999997,1.0709374999999999,1.0,8.0,4.0
1.3287499999999999,0.66625,13.274999999999999,0.9321875,1.0,8.0,4.0
1.3587500000000001,0.58875,-38.475,1.1684375,1.0,8.0,4.0
1.4112500000000001,0.76625,24.974999999999994,1.2021875,1.0,8.0,4.0
1.49375,0.6187499999999999,9.225000000000001,1.1234375,1.0,8.0,6.0
0.54875,0.7737499999999999,-32.175,0.9471875,1.0,8.0,6.0
1.6062500000000002,0.67875,-35.325,0.8890625,1.0,8.0,4.0
1.16375,0.34875,10.575000000000003,0.8853125,-1.0,8.0,6.0
1.19375,0.48124999999999996,-43.875,1.2434375,1.0,8.0,6.0
1.88375,0.72875,12.824999999999996,1.1759374999999999,-1.0,8.0,6.0
0.71375,0.36875,6.975000000000001,1.0990625,-1.0,8.0,6.0
1.7037499999999999,0.5762499999999999,-5.174999999999997,1.0578125,1.0,8.0,4.0
1.7862500000000001,0.45875,36.224999999999994,1.1365625000000001,1.0,8.0,6.0
1.8312499999999998,0.44125,-24.525,1.0521875,-1.0,8.0,4.0
1.09625,0.6387499999999999,-17.775000000000002,1.0071875,1.0,8.0,6.0
1.67375,0.42374999999999996,-37.125,0.9959375,1.0,8.0,4.0
1.95125,0.33625,22.275000000000006,0.9228125,1.0,8.0,4.0
1.89875,0.75875,-21.375,0.9828125,1.0,8.0,6.0
1.99625,0.41125,1.124999999999993,1.0878125,1.0,8.0,6.0
1.58375,0.5137499999999999,19.575000000000003,1.1853125,-1.0,8.0,6.0
1.77125,0.73375,-40.275,1.0840625,1.0,8.0,6.0
0.7362500000000001,0.58375,38.925,1.1253125,-1.0,10.0,6.0
0.75125,0.42625,5.174999999999997,0.9190625,1.0,10.0,4.0
0.54125,0.74875,13.724999999999994,1.1515625,-1.0,10.0,6.0
0.57125,0.40625,-14.624999999999996,1.1571875,1.0,10.0,6.0
0.66875,0.79125,-5.625,1.1309375,1.0,10.0,6.0
1.84625,0.56125,-32.625,1.0390625,1.0,10.0,6.0
1.2462499999999999,0.6637500000000001,15.524999999999999,1.0934375,-1.0,10.0,4.0
0.9612499999999999,0.32375,34.425,0.9059375,1.0,10.0,4.0
1.04375,0.50625,11.025000000000006,1.1178124999999999,1.0,10.0,4.0
0.9312499999999999,0.53875,-11.475000000000001,1.0034375,1.0,10.0,4.0
1.07375,0.69875,-19.125000000000004,1.1403125,-1.0,10.0,4.0
1.26125,0.39375,-33.075,0.9921875,-1.0,10.0,6.0
1.11875,0.36124999999999996,-21.825,0.9434375,1.0,10.0,4.0
0.84875,0.57125,-42.525,1.1478125000000001,1.0,10.0,4.0
0.50375,0.64625,37.575,1.0240625,1.0,10.0,4.0
0.87875,0.65125,-2.0249999999999986,1.2321875,1.0,10.0,4.0
1.30625,0.67625,-24.975,1.0128125,1.0,10.0,6.0
1.44125,0.5237499999999999,-39.825,0.9096875,1.0,10.0,6.0
1.13375,0.72375,2.924999999999997,1.0428125,1.0,10.0,6.0
0.99125,0.7112499999999999,32.625,1.1928125,1.0,10.0,4.0
1.33625,0.36624999999999996,-6.075000000000003,1.2471875,-1.0,10.0,6.0
0.80375,0.66875,31.275000000000006,0.9678125,-1.0,10.0,6.0
1.63625,0.7437499999999999,-13.275000000000002,1.1740625,1.0,10.0,4.0
1.77875,0.6112500000000001,-29.025,1.2228124999999999,-1.0,10.0,4.0
0.61625,0.7262500000000001,-33.975,0.9021875,1.0,10.0,6.0
1.38875,0.64125,-9.674999999999997,0.9490625,-1.0,10.0,4.0
1.4637499999999999,0.6012500000000001,29.474999999999994,1.0503125,1.0,10.0,6.0
0.60875,0.46625,19.125,0.8778125,-1.0,10.0,4.0
1.5462500000000001,0.30624999999999997,3.8249999999999957,1.1628125,1.0,10.0,6.0
0.70625,0.31124999999999997,-38.025,1.0653125,-1.0,10.0,6.0
1.5162499999999999,0.51625,-15.974999999999998,1.0728125,-1.0,10.0,4.0
1.94375,0.7362500000000001,40.275000000000006,1.2096875,-1.0,10.0,6.0
1.61375,0.44875,15.074999999999996,0.9621875,1.0,10.0,4.0
1.87625,0.48875,26.325000000000003,0.9978125,-1.0,10.0,4.0
1.71125,0.41625,11.924999999999997,1.1984375,-1.0,10.0,6.0
1.81625,0.78625,35.77499999999999,0.9753125,1.0,10.0,4.0
1.7337500000000001,0.37625,41.625,1.0596875,1.0,10.0,6.0
1.8912499999999999,0.43125,-19.575000000000003,1.1140625,1.0,10.0,6.0
1.20125,0.45375,23.174999999999997,1.1609375,-1.0,10.0,4.0
0.87125,0.78375,-31.275,1.0184375,-1.0,10.0,6.0
1.91375,0.72125,-14.174999999999997,0.8946875,-1.0,13.0,4.0
1.1412499999999999,0.30124999999999996,38.474999999999994,1.1703125,-1.0,13.0,6.0
0.93875,0.5662499999999999,35.325,1.2171875,-1.0,13.0,4.0
0.57875,0.70625,37.125,0.9303125,-1.0,13.0,4.0
1.5987500000000001,0.40875,-20.474999999999998,1.2134375,-1.0,13.0,4.0
0.65375,0.71875,17.775,1.2453125,-1.0,13.0,6.0
0.72125,0.68875,-16.425,0.9528125,1.0,13.0,4.0
0.89375,0.73875,-39.375,1.2040625,1.0,13.0,4.0
1.0662500000000001,0.77875,5.625,1.1890625,-1.0,13.0,6.0
0.78125,0.60375,-10.575000000000003,1.1065625,1.0,13.0,6.0
0.66125,0.45625,-18.675,1.0615625,-1.0,13.0,4.0
0.99875,0.48624999999999996,-31.725,1.1440625,-1.0,13.0,4.0
1.9737500000000001,0.59875,4.725000000000001,0.9584375,1.0,13.0,6.0
1.4187500000000002,0.63125,-15.524999999999999,1.2209375,1.0,13.0,6.0
1.01375,0.7637499999999999,-20.025,1.0746875,1.0,13.0,6.0
1.75625,0.35375,-15.075,1.0221875,1.0,13.0,4.0
0.6012500000000001,0.55125,8.775000000000006,0.9940625,1.0,13.0,4.0
1.03625,0.43625,27.224999999999994,0.9846874999999999,-1.0,13.0,4.0
0.72875,0.33875,15.975000000000001,1.1796875,1.0,13.0,6.0
1.50875,0.6912499999999999,-42.075,1.1271875,-1.0,13.0,6.0
1.22375,0.51125,1.5749999999999957,1.2003125,1.0,13.0,6.0
1.62875,0.5562499999999999,-27.675,0.9265625,1.0,13.0,4.0
1.4562499999999998,0.33125,-36.675,0.9734375,-1.0,13.0,4.0
0.67625,0.77625,-40.725,0.8909375,-1.0,13.0,4.0
1.2762499999999999,0.74125,-7.875,1.0015625,-1.0,13.0,6.0
1.43375,0.79625,-1.125,1.0859375,-1.0,13.0,6.0
0.96875,0.37374999999999997,-9.225000000000001,0.8871875,1.0,13.0,4.0
1.55375,0.64375,16.424999999999997,0.9003125,1.0,13.0,6.0
1.34375,0.47624999999999995,20.47500000000001,0.9378125,-1.0,13.0,4.0
1.69625,0.40125,43.875,0.9546875,-1.0,13.0,6.0
1.96625,0.37875,-4.274999999999999,1.1778125,-1.0,13.0,6.0
1.57625,0.34375,34.875,1.1084375,1.0,13.0,4.0
1.80125,0.49624999999999997,7.875,1.0953125,-1.0,13.0,6.0
1.68125,0.65875,-22.725,1.0371875,-1.0,13.0,6.0
1.56125,0.53125,0.6749999999999972,1.0165625,-1.0,13.0,4.0
1.9212500000000001,0.52125,-26.325,1.2378125,-1.0,13.0,6.0
0.51875,0.63375,-33.525,1.0784375,-1.0,13.0,6.0
1.11125,0.59375,14.625,1.0334375,-1.0,13.0,6.0
1.8387499999999999,0.75625,28.125,1.1421875,-1.0,13.0,4.0
1.39625,0.69625,42.525000000000006,1.0465625,1.0,13.0,4.0
