Radius,BStrength,ApexHeight,Orientation,restartdir,realization
0.65625,-32.54746838095238,0.625283203125,206.255,17.0,[11]
0.75375,23.546437645107794,0.763407421875,206.70499999999998,18.0,[6]
0.41125,20.716440425531914,0.37719335937500004,181.505,18.0,[4]
0.74625,-10.448785762144054,0.7921910156249999,142.805,18.0,[6]
0.68875,-13.534829219600727,0.663998046875,151.805,18.0,[6]
0.63375,-8.631513412228795,0.753568359375,177.45499999999998,18.0,[6]
0.56625,-14.620561368653423,0.587307421875,213.005,18.0,[4]
0.53625,23.96832564102564,0.587361328125,229.655,18.0,[4]
0.33625,-27.246447955390334,0.360102734375,201.755,18.0,[6]
0.49125,-14.565749363867683,0.562020703125,191.405,18.0,[6]
0.70875,-9.5297151675485,0.8759707031249999,160.355,18.0,[4]
0.76875,-27.575649593495935,0.909767578125,189.155,18.0,[4]
0.58875,-17.741965392781314,0.647073046875,158.105,18.0,[6]
0.30125,26.94903692946058,0.337305859375,146.855,18.0,[6]
0.40125,28.432536137071647,0.478616015625,162.155,18.0,[6]
0.57125,-25.44983347921225,0.7071003906250001,203.105,18.0,[6]
0.79625,-14.529419937205653,0.721352734375,192.305,18.0,[4]
0.36875,37.46708508474576,0.45091210937500004,224.70499999999998,18.0,[6]
0.37875,15.290330363036304,0.38005195312499995,190.055,18.0,[6]
0.66125,-17.374371077504726,0.7676699218749999,219.305,18.0,[4]
0.68375,18.211006764168193,0.7284074218750001,178.355,18.0,[4]
0.43375,32.407448703170026,0.452319921875,143.70499999999998,18.0,[6]
0.36375,-41.73250687285223,0.32135039062500004,163.505,18.0,[4]
0.71375,20.70607443082312,0.651966015625,155.855,18.0,[6]
0.35375,45.86125830388693,0.346343359375,210.755,18.0,[6]
0.73625,-19.52831494057725,0.7028886718749999,221.105,18.0,[4]
0.48625,-32.37415655526992,0.528037109375,217.505,18.0,[4]
0.32125,-54.9972906614786,0.386805078125,185.105,18.0,[6]
0.51375,-32.515633333333334,0.48083789062500004,176.105,18.0,[4]
0.65375,23.83393977055449,0.7957363281250002,145.055,18.0,[4]
0.55375,31.616043566591426,0.485050390625,193.655,18.0,[6]
0.59875,-29.910017327766184,0.676026171875,226.055,18.0,[4]
0.71625,-26.235739092495635,0.818091796875,167.105,18.0,[4]
0.64875,30.944604431599227,0.6217863281250001,187.355,18.0,[6]
0.52625,-36.9279432304038,0.585288671875,195.905,18.0,[6]
0.45875,43.2361174386921,0.48097070312499995,225.155,18.0,[4]
0.42625,43.14395161290322,0.5012433593750001,213.45499999999998,18.0,[4]
0.58375,26.142093576017132,0.5988910156249999,182.405,18.0,[4]
0.31625,64.49423913043479,0.344020703125,164.855,18.0,[4]
0.46625,28.08312680965147,0.442500390625,168.905,18.0,[4]
0.40625,-25.11960338461538,0.400791015625,227.855,18.0,[6]
0.59625,9.847312997903565,0.6642597656249999,169.805,19.0,[9]
0.44125,39.13119745042493,0.454349609375,227.405,19.0,[5]
0.70625,29.334221769911505,0.7788613281250001,157.655,19.0,[5]
0.36125,-17.808151211072662,0.417356640625,184.20499999999998,19.0,[9]
0.50125,25.96211496259352,0.531168359375,201.305,19.0,[9]
0.66375,20.573246139359703,0.7967074218749999,186.005,19.0,[5]
0.35125,35.678359074733095,0.31623476562499997,143.255,19.0,[5]
0.49625,16.036074307304787,0.450501953125,175.655,19.0,[9]
0.62125,-17.718014285714286,0.688616796875,199.505,19.0,[5]
0.31375,-23.317672908366536,0.293062109375,167.555,19.0,[5]
0.69625,13.273775044883303,0.800469921875,207.605,19.0,[9]
0.51625,-20.544460290556902,0.609981640625,164.405,19.0,[5]
0.41875,26.66940149253731,0.427255859375,178.805,19.0,[9]
0.74375,-8.325985042016807,0.704470703125,195.45499999999998,19.0,[9]
0.78875,12.836248652931856,0.701248046875,168.45499999999998,19.0,[5]
0.73125,16.808588547008547,0.910634765625,161.70499999999998,19.0,[9]
0.42875,46.635718658892124,0.383597265625,199.055,19.0,[5]
0.39125,23.211170287539936,0.427807421875,152.70499999999998,19.0,[9]
0.63875,-19.996503913894323,0.613399609375,171.155,19.0,[9]
0.53375,13.556294379391101,0.6476722656249999,216.155,19.0,[5]
0.75125,-18.604303660565723,0.876380078125,230.555,19.0,[5]
0.67375,-10.262977551020409,0.7038582031249999,156.755,19.0,[9]
0.55625,-26.857449213483143,0.607181640625,177.905,19.0,[9]
0.34125,-34.60745457875458,0.336024609375,194.105,19.0,[5]
0.69125,-24.630593309222423,0.621044921875,180.155,19.0,[9]
0.38375,40.184866775244295,0.361324609375,207.155,19.0,[5]
0.30875,28.373698380566797,0.31617929687500007,219.755,19.0,[5]
0.56375,19.098134146341465,0.5487753906249999,225.605,19.0,[9]
0.48375,-34.697993540051684,0.596070703125,159.005,19.0,[9]
0.57375,31.9126128540305,0.596162109375,187.805,19.0,[9]
0.50875,-31.573316216216213,0.5772722656250001,211.20499999999998,19.0,[5]
0.72625,-24.76952925989673,0.785938671875,203.555,19.0,[5]
0.61375,25.91027148676171,0.567526953125,162.605,19.0,[9]
0.72125,11.58979636048527,0.7264339843749998,183.305,19.0,[9]
0.45125,-46.44440415512466,0.550101953125,222.905,19.0,[5]
0.47625,39.962396587926506,0.509141015625,147.755,19.0,[9]
0.77375,24.700922940226167,0.921487890625,210.305,19.0,[9]
0.34375,57.467116000000004,0.393916015625,217.95499999999998,19.0,[5]
0.39875,13.517175862068965,0.494325390625,204.45499999999998,19.0,[5]
0.37125,56.88493703703703,0.36974179687500003,166.20499999999998,19.0,[5]
